"","95","190","285","380","475","950","1425","1900","4750","9500","14250"
"1","1","0.5","0.375","0.4","0.4","0.506493506493506","0.411042944785276","0.406593406593407","0.398399014778325","0.417269247128881","0.423986066185618"
"2","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"3","0.5","0.4","0.428571428571429","0.363636363636364","0.375","0.5","0.428571428571429","0.405204460966543","0.398399014778325","0.41741357234315","0.423781627820017"
"4","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"5","0","0.4","0.333333333333333","0.5","0.409090909090909","0.482352941176471","0.416666666666667","0.40625","0.398428053204353","0.417490014715157","0.424351050679852"
"6","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"7","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"8",NA,"0","0.4","0.416666666666667","0.521739130434783","0.464285714285714","0.447204968944099","0.406844106463878","0.396969696969697","0.417939341793934","0.422773393461105"
"9","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"10",NA,"0","0.363636363636364","0.411764705882353","0.458333333333333","0.48314606741573","0.456140350877193","0.406474820143885","0.4","0.416985138004246","0.423541122309319"
"11","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"12","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"13","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"14",NA,"0.333333333333333","0.285714285714286","0.230769230769231","0.260869565217391","0.352272727272727","0.375690607734807","0.369127516778524","0.40689238210399","0.41840242669363","0.424194910143529"
"15","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"16",NA,"0","0.142857142857143","0.466666666666667","0.423076923076923","0.440860215053763","0.414893617021277","0.398713826366559","0.401288810779145","0.4164265129683","0.42402050530941"
"17","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"18","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"19",NA,"0","0.25","0.25","0.25","0.208333333333333","0.304347826086957","0.32258064516129","0.421460892049127","0.417789223454834","0.424260285276435"
"20","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"21","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"22","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"23","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"24","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"25","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"26","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"27","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"28","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"29","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"30","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
