"","95","190","285","380","475","950","1425","1900","4750","9500","14250"
"1","0","0.5","0.375","0.3","0.333333333333333","0.506493506493506","0.521472392638037","0.461538461538462","0.450738916256158","0.450659293917482","0.432570291117193"
"2","1","0.75","0.5","0.363636363636364","0.388888888888889","0.519480519480519","0.49390243902439","0.475","0.44916820702403","0.45034935422401","0.432928341185222"
"3","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"4","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"5","1","0.6","0.5","0.333333333333333","0.454545454545455","0.529411764705882","0.488095238095238","0.465277777777778","0.449818621523579","0.451545091444188","0.432632880098888"
"6","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"7","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"8","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9","0","0.4","0.5","0.454545454545455","0.526315789473684","0.493506493506494","0.40506329113924","0.423611111111111","0.433742331288344","0.438532849657396","0.43273381294964"
"10","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"11",NA,"1","0.714285714285714","0.470588235294118","0.416666666666667","0.549450549450549","0.49171270718232","0.459016393442623","0.447352766210589","0.451364299104353","0.432013769363167"
"12","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"13",NA,"0.25","0.5","0.571428571428571","0.45","0.4875","0.43030303030303","0.431506849315068","0.43844754396604","0.439693424768052","0.43313708999159"
"14",NA,"0.333333333333333","0.571428571428571","0.384615384615385","0.434782608695652","0.5","0.43646408839779","0.432885906040268","0.440145102781137","0.441253791708797","0.432879025449282"
"15",NA,"0.333333333333333","0.333333333333333","0.533333333333333","0.5","0.48314606741573","0.470588235294118","0.442244224422442","0.440483383685801","0.442416869424169","0.43274571359575"
"16","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"17","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"18","0","0.666666666666667","0.5","0.578947368421053","0.586206896551724","0.4125","0.383116883116883","0.420138888888889","0.426755447941889","0.43614265789998","0.433035181872391"
"19","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"20","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"21","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"22","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"23","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"24",NA,"0.333333333333333","0.3","0.263157894736842","0.4","0.5","0.5","0.45360824742268","0.452841241944933","0.454891189520389","0.431908548707753"
"25","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"26","1","0.833333333333333","0.727272727272727","0.611111111111111","0.607142857142857","0.376623376623377","0.393333333333333","0.399280575539568","0.42037037037037","0.431993664620867","0.432775602230924"
"27","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"28","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"29","0","0.5","0.454545454545455","0.470588235294118","0.6","0.449438202247191","0.384615384615385","0.416393442622951","0.429761904761905","0.437190900098912","0.432619047619048"
"30","1","0.571428571428571","0.7","0.705882352941177","0.6","0.350649350649351","0.38255033557047","0.375886524822695","0.417744916820702","0.430769230769231","0.432528409090909"
"31","0.75","0.625","0.727272727272727","0.65","0.592592592592593","0.341463414634146","0.387096774193548","0.383561643835616","0.420316301703163","0.43156862745098","0.432355723746452"
"32","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"33","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"34","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"35","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"36","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"37","0.5","0.571428571428571","0.727272727272727","0.588235294117647","0.538461538461538","0.346666666666667","0.38562091503268","0.376306620209059","0.418304668304668","0.430029440628067","0.432553744389322"
"38","1","0.4","0.454545454545455","0.55","0.575757575757576","0.509259259259259","0.495192307692308","0.452662721893491","0.44780376497433","0.449390243902439","0.431663424124514"
"39","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"40",NA,"0","0.285714285714286","0.357142857142857","0.409090909090909","0.323529411764706","0.364864864864865","0.355633802816901","0.405055487053021","0.427957828973057","0.432101670981407"
"41","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"42","1","0.428571428571429","0.363636363636364","0.375","0.52","0.44578313253012","0.452830188679245","0.473498233215548","0.451380552220888","0.460089878022683","0.43140454374294"
"43","1","0.6","0.25","0.368421052631579","0.37037037037037","0.551020408163265","0.486187845303867","0.453947368421053","0.453441295546559","0.457232704402516","0.431384691602675"
"44","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"45","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
